id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28691794,Hidden Midcentury Georgetown Garden Cottage,38715555,Alex,Other neighborhoods,Georgetown,47.54602511,-122.3196287,Entire home/apt,125,1,4,10/27/2018,2.31,1,67
28692372,"WLK 2 Space Needle, Pike Place *99 WLK score",94706699,Modern Luxe Condos,Downtown,Belltown,47.61725197,-122.3558191,Entire home/apt,155,1,5,11/12/2018,3.57,9,330
28693393,Cozy Suite in Walkable Greenwood,216464388,Alyssa,Other neighborhoods,Greenwood,47.69210788,-122.3586642,Entire home/apt,100,1,7,11/10/2018,5.38,1,81
28694524,Craftsman Character - Central and Private,40437727,Petra,Other neighborhoods,Wallingford,47.65533975,-122.330058,Private room,110,3,0,,,2,133
28697363,Modern Apartment in Seattle!,206717478,Jp,Central Area,Mann,47.61177056,-122.2985437,Entire home/apt,100,1,0,,,1,0
28699955,1BR/1BTH Minutes to Convention Center,169895851,Xenia,Downtown,First Hill,47.61156976,-122.3263198,Entire home/apt,125,1,0,,,2,10
28712510,Queen Bed in Central District Seattle,11464597,Charles,Central Area,Leschi,47.6043186,-122.2917194,Private room,100,2,2,10/6/2018,1.11,4,0
28713206,Capitol Hill Suite w/ Kitchenette and Sauna,162267318,Tim & Leslie,Capitol Hill,Stevens,47.63180621,-122.3073409,Private room,95,2,4,11/4/2018,3,1,19
28718026,Lakeridge Luxury (2 BR/2 bath in 3000 sq ft home),15499160,Niki,Rainier Valley,Rainier Beach,47.50672928,-122.2340256,Entire home/apt,175,2,0,,,1,167
28719324,Cozy Historical Pike Place Apartment,183583319,Alex,Downtown,Pike-Market,47.60797597,-122.3409346,Entire home/apt,135,2,15,11/4/2018,9.57,2,78
28719582,Seattle Home with a View of the Cascade Mountains!,46995762,Jatinder,Other neighborhoods,Bitter Lake,47.7203015,-122.34947,Private room,43,1,10,11/11/2018,6.12,1,8
28722561,LEED Platinum Certified eco Apartment,4730169,Magic,Downtown,Yesler Terrace,47.60507651,-122.3187637,Entire home/apt,60,1,9,11/13/2018,6.92,9,326
28736336,*Beautiful Place* 5 min walk to Space Needle*,114733552,Maryam,Downtown,Belltown,47.61655773,-122.3470546,Entire home/apt,135,2,6,11/11/2018,5.62,2,106
28736833,Stunning Apartment in Mid-Century Home,9645526,Jana,Other neighborhoods,North Beach/Blue Ridge,47.70717774,-122.378642,Entire home/apt,90,2,0,,,2,336
28739421,Modern Beacon Hill bed/bath near lightrail,4824149,David,Beacon Hill,North Beacon Hill,47.5849722,-122.3160449,Private room,75,1,8,11/13/2018,8,1,46
28739995,Modern stylish Northgate Seattle NEW Apartment,91102416,Paul,Lake City,Olympic Hills,47.72090356,-122.3115773,Entire home/apt,125,2,4,11/12/2018,3.08,3,71
28754583,Cozy and Clean Room in W. Seattle Near Amenities,110043990,Somer,Delridge,High Point,47.54561642,-122.3750522,Private room,65,1,8,11/12/2018,7.06,2,234
28756650,The Einstein Room -  Shared Coed (Left Bed),26967583,Dario,Capitol Hill,Montlake,47.64402123,-122.3021175,Shared room,25,1,2,10/15/2018,1.67,96,0
28758882,sunny room(close to the University of Washington),216895591,Zheng,Other neighborhoods,Bryant,47.6643467,-122.2890171,Private room,45,5,0,,,2,45
28776602,Mid-Century Style interior(Private Room&Breakfast),177870642,Uni,Central Area,Atlantic,47.58582817,-122.2993864,Private room,78,1,15,11/4/2018,9,1,28
28779692,Brand-new Two Bedroom Modern Madrona Guest Suite,217081187,Jacob,Central Area,Madrona,47.61677062,-122.2954421,Entire home/apt,70,1,3,11/12/2018,3,1,67
28781130,"Family-friendly, waterfront home w/ large deck - right across from Green Lake!",212826084,Vacasa Washington,Other neighborhoods,Green Lake,47.67252233,-122.3363656,Entire home/apt,359,2,0,,,2,305
28781499,Mid-Century Luxe Lounge - Romantic Retreat,89681,Liz,Lake City,Olympic Hills,47.7246749,-122.3001774,Entire home/apt,79,2,5,10/28/2018,3.19,1,123
28785877,"Soak in Seattle! Close to UW, Downtown, Maple Leaf",2994387,Ashley,Other neighborhoods,Roosevelt,47.68847387,-122.3134716,Entire home/apt,163,1,1,10/5/2018,0.71,9,175
28786706,Queen Anne Gem - Comfy,13264825,Barbara,Queen Anne,East Queen Anne,47.63375031,-122.3513164,Private room,75,2,1,10/19/2018,1,3,82
28787210,Private Modern Suite close to downtown,49112899,Supriya,West Seattle,North Admiral,47.57739507,-122.3731936,Entire home/apt,88,2,4,11/8/2018,3.75,2,72
28788469,West Seattle Townhouse Near Restaurants & Bus Line,110043990,Somer,Delridge,High Point,47.54454286,-122.375474,Private room,65,1,1,9/30/2018,0.64,2,167
28788903,Cozy Magnolia Apartment,8071376,Lee,Magnolia,Lawton Park,47.65346177,-122.3894017,Entire home/apt,85,2,3,10/21/2018,1.96,1,47
28789419,Welcome to the Lake!,4578252,Eric,Seward Park,Seward Park,47.56530158,-122.2720921,Private room,75,1,3,11/11/2018,3,1,122
28790029,"Amazing Rooftop Eastlake Views, Ultra Modern Suite",94706699,Modern Luxe Condos,Cascade,Eastlake,47.64050297,-122.3257009,Entire home/apt,115,1,5,11/12/2018,5,9,341
28800469,Sure you can crash,217216000,Danielle,Lake City,Meadowbrook,47.70991113,-122.2994375,Shared room,100,1,0,,,1,363
28805689,Vintage Gem: Seattle 2-BR Duplex,7260100,Annastasia,Delridge,North Delridge,47.5689677,-122.3568449,Entire home/apt,95,1,0,,,1,56
28808018,Downtown Ballard Trendy Townhome Loft,135274751,Commons,Ballard,Adams,47.66976015,-122.3864719,Entire home/apt,100,2,8,11/13/2018,7.27,3,24
28810051,Big home in W. Seattle 15 minutes from downtown,217279132,Tara,Delridge,South Delridge,47.52861909,-122.3589998,Entire home/apt,241,2,2,11/4/2018,2,2,179
28811090,Yesler unit D217,152734194,Ella,Central Area,Minor,47.60303122,-122.3126362,Entire home/apt,140,2,3,10/28/2018,2.5,9,176
28812324,Hidden in the trees overlooking the beach.,217296656,Nancy,West Seattle,Alki,47.56718073,-122.4056105,Entire home/apt,105,3,2,11/5/2018,2,1,80
28812558,Millennials Dream,5435221,Obed,Other neighborhoods,Green Lake,47.68017466,-122.3218459,Entire home/apt,175,2,0,,,1,363
28830689,Gatewood Craftsman,145711699,Chris,West Seattle,Gatewood,47.53646041,-122.3851815,Entire home/apt,150,1,7,11/13/2018,5.38,1,30
28831979,King County PNW LLC,215744767,Nw,West Seattle,Genesee,47.56260563,-122.3872941,Entire home/apt,125,1,1,10/24/2018,1,1,1
28832166,Beautiful 2 Bedroom on Lake Washington in Seattle,6867419,Leona,Lake City,Matthews Beach,47.6919363,-122.2689148,Entire home/apt,225,1,0,,,1,97
28835702,Private Bed & Bath With Easy Transit to Downtown,72971142,Jasper,Central Area,Minor,47.61746039,-122.3053871,Private room,50,2,4,11/8/2018,4,1,6
28836133,Ballard 57,217444607,Stevem,Ballard,Adams,47.67052489,-122.3814692,Entire home/apt,50,90,0,,,2,361
28839429,Greenlake Getaway Mother-in-Law Apartment,30613974,Ryan,Other neighborhoods,Green Lake,47.68264155,-122.3441271,Entire home/apt,125,3,0,,,1,145
28840839,Greenlake Apartment Getaway,22102774,Julia,Other neighborhoods,Green Lake,47.68193336,-122.3430313,Entire home/apt,120,3,4,11/11/2018,2.93,2,145
28841487,Queen Anne Gem - Cozy,13264825,Barbara,Queen Anne,East Queen Anne,47.63417963,-122.3526215,Private room,70,2,3,11/11/2018,2.73,3,73
28841667,Brewery District Townhouse- 3 bd + Rooftop Deck,208528873,Matthew,Ballard,West Woodland,47.66499475,-122.3662503,Entire home/apt,198,1,4,11/12/2018,2.55,1,117
28844832,1 BR Clean and cozy rooms in Beacon hill 碧近山社区温馨住宅,44892301,Jiayi,Beacon Hill,North Beacon Hill,47.57528765,-122.3148558,Private room,62,1,1,11/4/2018,1,3,0
28860634,"Luxury, Bright, Spacious 1bd in Capitol Hill",118266085,Jordan,Capitol Hill,Broadway,47.61330335,-122.3160767,Entire home/apt,150,10,0,,,1,181
28862201,✶11/13 SALE!✶2 Bedroom Seattle City Escape Oasis,74305,Seattle Oasis,Downtown,Belltown,47.61521729,-122.346458,Entire home/apt,174,2,5,11/13/2018,3.75,43,159
28865653,Fox&Finch,217444607,Stevem,Cascade,South Lake Union,47.62481371,-122.3349,Entire home/apt,101,90,0,,,2,365
28868804,"2 BR on Roosevelt, 10m to downtown",21231748,Fatima,Other neighborhoods,Roosevelt,47.67993311,-122.3169301,Entire home/apt,94,1,4,11/11/2018,3,1,43
28873969,Seattle Home in the heart of the city,15402446,Vibhav,Downtown,Belltown,47.61649463,-122.3443509,Entire home/apt,150,1,7,11/4/2018,5,1,0
28886777,11/14❉ 1 Belltown Retreat Oasis,74305,Seattle Oasis,Downtown,Belltown,47.61354001,-122.3470354,Entire home/apt,145,2,4,11/4/2018,4,43,166
28889217,Spacious yet cozy artistic garden apartment,8594245,Kate,Central Area,Minor,47.60937612,-122.3053969,Private room,55,2,3,11/1/2018,3,2,0
28889487,"Private Garden. NO FURNITURE, but we can get it 4u",217779652,Valery,Northgate,North College Park,47.69849664,-122.3396574,Entire home/apt,81,5,0,,,2,90
28891196,Cozy 1/1 with views between airport and downtown,217792435,Patrick & Savannah,Beacon Hill,South Beacon Hill,47.52687958,-122.2864912,Entire home/apt,80,1,9,11/10/2018,7.71,1,39
28891690,bedroom in stunning home with breathtaking views!,63074610,Juahn,Central Area,Minor,47.6041888,-122.3040382,Private room,110,1,1,10/19/2018,1,1,178
28892917,Luxury Apartment in Downtown Seattle,22864774,Quin,Downtown,Belltown,47.6119709,-122.3412906,Entire home/apt,295,2,0,,,1,43
28893759,The Artsy Orange Private Room,26967583,Dario,Queen Anne,North Queen Anne,47.64645307,-122.355812,Private room,35,1,0,,,96,41
28913493,Huge Stunningly Modern 2-Bedroom Apartment,217946432,Rafael,Rainier Valley,Rainier View,47.50526279,-122.2611683,Entire home/apt,85,1,7,11/13/2018,7,1,62
28914167,Modern Scandinavian Retreat Near Market Street,217951368,Shaun And Zubin,Ballard,Adams,47.67389456,-122.3806204,Entire home/apt,225,2,2,11/12/2018,1.5,1,37
28914957,Cozy Capital Hill Apartment,217958636,Cassidy,Capitol Hill,Broadway,47.6161472,-122.3285408,Private room,85,1,9,11/12/2018,6.43,2,43
28915023,Nice Room/Quiet/Close to I-5#RAIL#UW#Food#Bars,13891766,David,Other neighborhoods,Wallingford,47.66788276,-122.329683,Private room,42,1,17,11/14/2018,15,1,44
28915658,Cozy Capital Hill Apartment (entire apartment),217958636,Cassidy,Capitol Hill,Broadway,47.61831251,-122.3283981,Entire home/apt,130,1,1,10/21/2018,1,2,57
28938594,Large BR in The Treebox with private entrance,419674,Yiting,Central Area,Minor,47.60543803,-122.3138473,Private room,60,2,9,11/10/2018,6.59,1,293
28938774,Your Old Sweet Home,218087222,Assefaw,Cascade,South Lake Union,47.6260727,-122.3352909,Entire home/apt,80,2,2,10/9/2018,1.46,1,365
28942538,Private Bedroom in Shared apartment prime location,21727684,Shanicka,Other neighborhoods,Roosevelt,47.68169326,-122.3165289,Private room,49,1,1,11/1/2018,1,1,57
28944430,3BR/2BTH Minutes to Pike Place!,19403115,Vince,Downtown,Belltown,47.61279353,-122.350082,Entire home/apt,186,1,2,11/9/2018,2,9,315
28944756,Modern Large Studio 99Wlkscore!,19403115,Vince,Downtown,Belltown,47.61382647,-122.3431828,Entire home/apt,140,1,0,,,9,354
28945359,Waterfront Modern Studio w/ Rooftop Views!,19403115,Vince,Downtown,Belltown,47.6120424,-122.3500148,Entire home/apt,140,1,4,11/12/2018,4,9,341
28946084,"Space ndle studio, steps awy frm major attractions",19403115,Vince,Downtown,Belltown,47.61621784,-122.3480279,Entire home/apt,143,1,2,11/12/2018,2,9,362
28946286,Space Needle Studio in heart of Downtown!,19403115,Vince,Downtown,Belltown,47.6167328,-122.3462694,Entire home/apt,129,1,2,11/11/2018,2,9,352
28956135,Capitol Hill Cottage,35964620,Stacey,Central Area,Minor,47.61510527,-122.3051172,Entire home/apt,109,1,1,10/14/2018,0.91,1,43
28957584,3bd by Green Lake! Backyard! Zoo! Parking!,15082394,Jordan,Other neighborhoods,Greenwood,47.69137559,-122.3499637,Entire home/apt,145,1,1,10/28/2018,1,18,78
28958590,Seattle Apartment with a View and Private Patio,25553518,Dean,Central Area,Madrona,47.61607639,-122.2858108,Entire home/apt,85,2,1,10/14/2018,0.91,1,288
28959806,Family Friendly gorgeous home near everything,1549843,Tee,Capitol Hill,Stevens,47.63212718,-122.3046024,Entire home/apt,599,3,0,,,1,20
28959979,Sweet Seattle Retreat ★ 3 Apts ★ 7 Bd ★ Sleeps 20!,39880373,Adrienne,Queen Anne,West Queen Anne,47.63589826,-122.3703199,Entire home/apt,364,2,0,,,9,294
28962128,Mayfair Park Home,60805143,Rebecca,Queen Anne,North Queen Anne,47.644009,-122.3536153,Entire home/apt,450,3,0,,,14,338
28962644,Capitol Hill 1 Bedroom View Loft,211719637,Denise,Capitol Hill,Broadway,47.61790452,-122.3147826,Entire home/apt,149,2,5,11/11/2018,5,1,237
28963055,East Lynn Apartment,60805143,Rebecca,Cascade,Eastlake,47.64042545,-122.328403,Entire home/apt,245,3,0,,,14,365
28963166,"Comfy 2BR Home, Huge Yard, Close to Ballard, Beach",13468914,Brendan,Other neighborhoods,Crown Hill,47.69799894,-122.3727841,Entire home/apt,135,5,1,10/21/2018,1,1,9
28964555,Betti’s City Cottage    Perfect Seattle location!,72518763,Jane,Magnolia,Briarcliff,47.64160743,-122.4021188,Entire home/apt,161,3,1,10/26/2018,1,1,258
28965495,Charming Suite One Block from Greenlake,218332673,Bryant,Other neighborhoods,Green Lake,47.68802281,-122.339723,Entire home/apt,120,1,4,11/8/2018,4,1,75
28986082,Affordable Luxury 15 min to City Mtn & Water View,16929371,Jan,Magnolia,Briarcliff,47.64772828,-122.4092718,Entire home/apt,100,1,0,,,2,65
28988803,A little private place in Ballard,37373632,Nadia,Ballard,Adams,47.67296426,-122.3773856,Private room,50,1,4,11/4/2018,3.33,1,102
29002153,High Rise 2bd/2bth home Pike Place,19403115,Vince,Downtown,Central Business District,47.60590891,-122.3393584,Entire home/apt,155,1,1,10/15/2018,0.94,9,343
29005372,OPEN 11/12-14◆1 Bedroom Convention View Oasis◆,74305,Seattle Oasis,Downtown,First Hill,47.61288106,-122.3289978,Entire home/apt,135,3,0,,,43,128
29006435,Brand New Craftsman! - 5 Blocks to U-Village,89038794,Mike,Other neighborhoods,Bryant,47.66547709,-122.2883531,Private room,60,1,5,11/4/2018,5,3,144
29007382,● 11/18-12/8 ● 1 Bedroom Seattle City Oasis,74305,Seattle Oasis,Downtown,First Hill,47.61317214,-122.3292932,Entire home/apt,135,3,2,11/4/2018,2,43,138
29011992,New Rental! Centrally Located & Stylish-Sleeps 4,2882164,John,Magnolia,Southeast Magnolia,47.64567079,-122.3860164,Entire home/apt,99,3,0,,,1,179
29012004,Long term stay in North Cap Hill hidden gem,98297276,Megan,Capitol Hill,Stevens,47.63110982,-122.3019076,Shared room,25,30,0,,,27,133
29015749,"Sunny Madrona Apt, close to everything Seattle!",17422738,Monica,Central Area,Leschi,47.60601185,-122.292365,Entire home/apt,80,2,5,11/5/2018,3.75,1,358
29015836,Spacious & Private Home in Upper Rainier Beach,218691114,Tom,Rainier Valley,Rainier Beach,47.51702148,-122.2705425,Entire home/apt,151,2,0,,,1,40
29017573,Large 1BR/1BTH Minutes 2 Convention Center!,113536201,Jalila,Downtown,First Hill,47.61360018,-122.3268502,Entire home/apt,119,1,1,11/11/2018,1,6,35
29017850,Modern bed/ba fast commute to SeaTac and downtown,45488153,Cathy,West Seattle,Gatewood,47.54118588,-122.3869339,Private room,59,1,8,11/11/2018,7.27,1,50
29026770,Luxury Wallingford House,3240000,Santorini Dave,Other neighborhoods,Wallingford,47.65659753,-122.3398733,Entire home/apt,475,5,1,10/21/2018,1,1,14
29029778,GREAT LOCATION ★ 3 bd 2 ba Seattle Apt ★ Sleeps 8!,37340708,Jessie,Queen Anne,West Queen Anne,47.63661927,-122.3704756,Entire home/apt,265,2,0,,,7,296
29031562,Cute Seattle Apt  ★ Great Location  ★ Sleeps 6!,37340708,Jessie,Queen Anne,West Queen Anne,47.6348918,-122.3711573,Entire home/apt,168,2,0,,,7,317
29031612,Family Friendly East Ballard Brewery District,4953890,Nancy,Ballard,West Woodland,47.66370035,-122.3629857,Entire home/apt,150,30,0,,,1,59
29031829,"GREAT LOCATION! 2 BD Seattle Apartment, Sleeps 6!",37340708,Jessie,Queen Anne,West Queen Anne,47.63635021,-122.3709052,Entire home/apt,168,2,1,11/5/2018,1,7,320
29032817,Quintessential Capitol Hill Home on Greenbelt,79354480,Alexa,Capitol Hill,Stevens,47.63433636,-122.3057479,Entire home/apt,210,7,0,,,2,351
29032897,Fox & Finch,218805459,Eric,Cascade,South Lake Union,47.62297837,-122.3371594,Entire home/apt,125,29,0,,,1,270
29032941,Long term stay in spacious North Cap Hill house,98297276,Megan,Capitol Hill,Stevens,47.63110435,-122.3020955,Shared room,25,30,0,,,27,133
29033139,Long term stay with stunning views,98297276,Megan,Capitol Hill,Stevens,47.62983267,-122.3024198,Shared room,25,30,0,,,27,133
29033288,Long term stay 15 minutes from UW,98297276,Megan,Capitol Hill,Stevens,47.62993683,-122.303187,Shared room,25,30,0,,,27,133
29033804,Long term stay with beautiful backyard views,98297276,Megan,Capitol Hill,Stevens,47.63030404,-122.3029603,Shared room,25,30,0,,,27,133
29034246,Long term stay in North Cap Hill dream house,98297276,Megan,Capitol Hill,Stevens,47.62989275,-122.3024116,Shared room,25,30,0,,,27,133
29034386,Long term stay 20 minutes from downtown,98297276,Megan,Capitol Hill,Stevens,47.63136137,-122.3022267,Shared room,25,30,0,,,27,133
29034561,Long term stay in vintage North Cap Hill house,98297276,Megan,Capitol Hill,Stevens,47.63034013,-122.3034184,Shared room,25,30,0,,,27,133
29034797,Long term stay with mountain and lake views,98297276,Megan,Capitol Hill,Stevens,47.63040138,-122.3022534,Shared room,25,30,0,,,27,133
29034969,Long term stay - stunning view of Lake Washington,98297276,Megan,Capitol Hill,Stevens,47.63036588,-122.3015098,Shared room,25,30,0,,,27,133
29035053,Long term stay 20 minutes from downtown,98297276,Megan,Capitol Hill,Stevens,47.63100437,-122.3020418,Shared room,25,30,0,,,27,133
29035114,Longterm stay in spacious North Cap Hill house,98297276,Megan,Capitol Hill,Stevens,47.63110672,-122.3028725,Shared room,25,30,0,,,27,133
29035196,Long term stay in vintage North Cap Hill house,98297276,Megan,Capitol Hill,Stevens,47.63009295,-122.3017927,Shared room,25,30,0,,,27,133
29040124,Cascadia Cottage,36226774,JoAnn,Delridge,South Delridge,47.52565058,-122.356963,Entire home/apt,75,2,3,11/5/2018,2.81,1,84
29040915,Bright corner condo in the heart of Ballard!,182268086,Juliana,Ballard,Adams,47.67586064,-122.388985,Entire home/apt,140,2,0,,,1,358
29052959,New Stylish Seattle Studio,123057304,Irina,Downtown,Central Business District,47.61156693,-122.3391932,Entire home/apt,98,7,0,,,1,32
29056987,Private Downstairs Unit in Cap Hill! Walk anywhere,28452678,Belle & G,Capitol Hill,Stevens,47.61998017,-122.3050246,Entire home/apt,125,1,6,11/13/2018,5.45,6,76
29058863,Seattle Traveler's Home Away from Home,34449930,Kate,Magnolia,Lawton Park,47.6527549,-122.3867397,Entire home/apt,150,1,2,10/25/2018,1.67,1,0
29071962,Seward Park 4BR w/ Rooftop Deck & Lake View,140236800,TurnKey,Seward Park,Seward Park,47.54148408,-122.2659855,Entire home/apt,339,2,0,,,33,317
29072045,“The Carriage House” - Luxury Studio w/ Loft,140236800,TurnKey,Other neighborhoods,Green Lake,47.67252061,-122.3318394,Entire home/apt,193,2,0,,,33,353
29073736,Bed & Bath Near LightRail (中文) Easy to AIRPORT &DT,215426444,Jimmy,Rainier Valley,Columbia City,47.57141789,-122.2949973,Private room,45,1,3,10/19/2018,2.37,2,60
29076361,Large Apartment C in Central Seattle  可讲中文,52988651,Cathy,Capitol Hill,Stevens,47.61892708,-122.3113936,Entire home/apt,78,1,1,10/28/2018,1,9,63
29078635,Spacious Bright Bedroom+ Full Bath on Capitol Hill,38863755,Forrest,Central Area,Minor,47.61158039,-122.313325,Private room,49,2,4,11/4/2018,4,1,12
29080800,Capitol Hill Excursion - month or more,7354306,Andrew,Capitol Hill,Broadway,47.62308868,-122.324135,Private room,30,30,0,,,9,187
29084746,Admiral/Alki Vacation,205541308,Brian,West Seattle,North Admiral,47.58276652,-122.3926859,Private room,50,1,8,11/11/2018,8,1,178
29093350,2 Beds & Bath Near Lightrail (中文),215426444,Jimmy,Rainier Valley,Columbia City,47.57116736,-122.2939876,Private room,39,1,9,10/28/2018,7.3,2,0
29098683,Private Bdrm in large house close to HMC/Swedish,59246457,Jen,Central Area,Minor,47.60723971,-122.3072211,Private room,30,14,0,,,1,50
29099226,Northgate Private bedroom #3,26475960,David,Lake City,Victory Heights,47.70433108,-122.3068251,Private room,42,2,2,10/23/2018,2,7,83
